,tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,time_per_seu_(s)
0,"(197,)",0.7608,encoder.layers.encoder_layer_2.self_attention.in_proj_bias,-0.011701763,0.011701762676239014,0,-9.787832522600002
1,"(495,)",0.7608,encoder.layers.encoder_layer_2.self_attention.in_proj_bias,0.023029413,-0.02302941307425499,0,-9.787832522600002
2,"(658,)",0.7608,encoder.layers.encoder_layer_2.self_attention.in_proj_bias,-0.095488876,0.09548887610435486,0,-9.787832522600002
3,"(1371,)",0.7608,encoder.layers.encoder_layer_2.self_attention.in_proj_bias,0.0015955468,-0.0015955468406900764,0,-9.787832522600002
4,"(1599,)",0.7608,encoder.layers.encoder_layer_2.self_attention.in_proj_bias,-0.0007424333,0.0007424333016388118,0,-9.787832522600002
0,"(20, 244)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,-0.005727016,0.0057270159013569355,0,-9.793131518888913
1,"(82, 479)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,0.0022855178,-0.0022855177521705627,0,-9.793131518888913
2,"(172, 208)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,-0.013259699,0.013259698636829853,0,-9.793131518888913
3,"(230, 138)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,-0.02209801,0.022098010405898094,0,-9.793131518888913
4,"(254, 174)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,0.008827135,-0.00882713496685028,0,-9.793131518888913
5,"(536, 546)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,0.0080369115,-0.008036911487579346,0,-9.793131518888913
6,"(563, 565)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,-0.030831993,0.030831992626190186,0,-9.793131518888913
7,"(660, 232)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,0.001832626,-0.0018326259450986981,0,-9.793131518888913
8,"(724, 142)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.weight,0.03376365,-0.03376365080475807,0,-9.793131518888913
0,"(41,)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.bias,0.00072417187,-0.0007241718703880906,0,-9.79053714071428
1,"(120,)",0.7614,encoder.layers.encoder_layer_2.self_attention.out_proj.bias,-0.035624087,0.03562408685684204,0,-9.79053714071428
2,"(123,)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.bias,0.00040258074,-0.00040258074295707047,0,-9.79053714071428
3,"(164,)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.bias,-0.006238183,0.006238183006644249,0,-9.79053714071428
4,"(223,)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.bias,0.0003884638,-0.00038846381357870996,0,-9.79053714071428
5,"(368,)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.bias,0.001030211,-0.0010302109876647592,0,-9.79053714071428
6,"(445,)",0.7608,encoder.layers.encoder_layer_2.self_attention.out_proj.bias,-0.014988716,0.014988715760409832,0,-9.79053714071428
0,"(9,)",0.762,encoder.layers.encoder_layer_2.ln_2.weight,0.32740173,-0.327401727437973,0,-9.734840459857098
1,"(54,)",0.7608,encoder.layers.encoder_layer_2.ln_2.weight,-0.054167166,0.054167166352272034,0,-9.734840459857098
2,"(79,)",0.7614,encoder.layers.encoder_layer_2.ln_2.weight,0.35271177,-0.3527117669582367,0,-9.734840459857098
3,"(96,)",0.7608,encoder.layers.encoder_layer_2.ln_2.weight,0.4272525,-0.42725250124931335,0,-9.734840459857098
4,"(208,)",0.7584,encoder.layers.encoder_layer_2.ln_2.weight,0.5157407,-0.515740692615509,0,-9.734840459857098
5,"(239,)",0.7614,encoder.layers.encoder_layer_2.ln_2.weight,0.34073272,-0.34073272347450256,0,-9.734840459857098
6,"(403,)",0.7608,encoder.layers.encoder_layer_2.ln_2.weight,-0.00088309526,0.0008830952574498951,0,-9.734840459857098
0,"(83,)",0.7608,encoder.layers.encoder_layer_2.ln_2.bias,0.0007077793,-0.0007077793125063181,0,-9.714376807000008
1,"(95,)",0.7608,encoder.layers.encoder_layer_2.ln_2.bias,-0.04196898,0.04196897894144058,0,-9.714376807000008
2,"(276,)",0.7608,encoder.layers.encoder_layer_2.ln_2.bias,-0.00017683639,0.00017683638725429773,0,-9.714376807000008
3,"(335,)",0.761,encoder.layers.encoder_layer_2.ln_2.bias,-0.12531212,0.12531211972236633,0,-9.714376807000008
4,"(355,)",0.7604,encoder.layers.encoder_layer_2.ln_2.bias,0.038266595,-0.03826659545302391,0,-9.714376807000008
5,"(420,)",0.7604,encoder.layers.encoder_layer_2.ln_2.bias,-0.069825545,0.06982554495334625,0,-9.714376807000008
6,"(456,)",0.7604,encoder.layers.encoder_layer_2.ln_2.bias,-0.02666857,0.026668569073081017,0,-9.714376807000008
7,"(583,)",0.7608,encoder.layers.encoder_layer_2.ln_2.bias,-0.019281514,0.01928151398897171,0,-9.714376807000008
8,"(587,)",0.7608,encoder.layers.encoder_layer_2.ln_2.bias,0.0006540663,-0.0006540662725456059,0,-9.714376807000008
9,"(632,)",0.761,encoder.layers.encoder_layer_2.ln_2.bias,0.12397195,-0.12397194653749466,0,-9.714376807000008
10,"(695,)",0.761,encoder.layers.encoder_layer_2.ln_2.bias,-0.122956656,0.12295665591955185,0,-9.714376807000008
0,"(214, 75)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.021332163,0.021332163363695145,0,-10.0105605977857
1,"(508, 335)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,0.026498916,-0.026498915627598763,0,-10.0105605977857
2,"(585, 645)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.011788663,0.01178866345435381,0,-10.0105605977857
3,"(610, 264)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,0.03339662,-0.03339662030339241,0,-10.0105605977857
4,"(1130, 230)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,0.017124146,-0.017124146223068237,0,-10.0105605977857
5,"(1232, 526)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.04792915,0.047929149121046066,0,-10.0105605977857
6,"(1416, 413)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.023340324,0.023340323939919472,0,-10.0105605977857
7,"(1436, 209)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.0015262674,0.0015262673841789365,0,-10.0105605977857
8,"(1436, 255)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.08412228,0.08412227779626846,0,-10.0105605977857
9,"(1652, 595)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.04968068,0.0496806800365448,0,-10.0105605977857
10,"(1663, 265)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.0012584772,0.0012584772193804383,0,-10.0105605977857
11,"(1692, 263)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.011073414,0.011073414236307144,0,-10.0105605977857
12,"(2382, 136)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,0.030351745,-0.03035174496471882,0,-10.0105605977857
13,"(2760, 171)",0.7608,encoder.layers.encoder_layer_2.mlp.0.weight,-0.003930163,0.003930163104087114,0,-10.0105605977857
0,"(48,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.017752044,0.017752043902873993,0,-9.743869856222167
1,"(158,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.07193553,0.07193552702665329,0,-9.743869856222167
2,"(479,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.002822371,0.0028223709668964148,0,-9.743869856222167
3,"(1627,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.0359153,0.035915300250053406,0,-9.743869856222167
4,"(1738,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.002157572,0.0021575719583779573,0,-9.743869856222167
5,"(1854,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.010710159,0.010710159316658974,0,-9.743869856222167
6,"(2249,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.015799036,0.015799036249518394,0,-9.743869856222167
7,"(2407,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.02018616,0.020186159759759903,0,-9.743869856222167
8,"(2480,)",0.7608,encoder.layers.encoder_layer_2.mlp.0.bias,-0.005144483,0.0051444829441607,0,-9.743869856222167
0,"(74, 2529)",0.7608,encoder.layers.encoder_layer_2.mlp.3.weight,0.0066936356,-0.006693635601550341,0,-10.246919599999924
1,"(124, 2160)",0.7608,encoder.layers.encoder_layer_2.mlp.3.weight,-0.012231309,0.012231308966875076,0,-10.246919599999924
2,"(173, 1205)",0.761,encoder.layers.encoder_layer_2.mlp.3.weight,-0.059249185,0.059249185025691986,0,-10.246919599999924
3,"(224, 473)",0.7608,encoder.layers.encoder_layer_2.mlp.3.weight,-0.0056719217,0.005671921651810408,0,-10.246919599999924
4,"(526, 1271)",0.7608,encoder.layers.encoder_layer_2.mlp.3.weight,-0.004399892,0.004399891942739487,0,-10.246919599999924
5,"(545, 829)",0.7608,encoder.layers.encoder_layer_2.mlp.3.weight,0.012300112,-0.012300112284719944,0,-10.246919599999924
6,"(715, 2565)",0.7608,encoder.layers.encoder_layer_2.mlp.3.weight,-0.0027597207,0.002759720664471388,0,-10.246919599999924
0,"(56,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,0.0024301712,-0.002430171240121126,0,-9.712509049142877
1,"(228,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,0.014065218,-0.014065218158066273,0,-9.712509049142877
2,"(238,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,-0.00060768443,0.000607684429269284,0,-9.712509049142877
3,"(309,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,0.0016085751,-0.0016085751121863723,0,-9.712509049142877
4,"(318,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,-0.0025575398,0.0025575398467481136,0,-9.712509049142877
5,"(320,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,0.01985481,-0.01985481008887291,0,-9.712509049142877
6,"(373,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,-0.01937858,0.019378580152988434,0,-9.712509049142877
7,"(404,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,0.0004029286,-0.00040292859193868935,0,-9.712509049142877
8,"(527,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,-0.009183549,0.0091835493221879,0,-9.712509049142877
9,"(534,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,-0.0014894335,0.0014894334599375725,0,-9.712509049142877
10,"(540,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,0.0017785277,-0.0017785277450457215,0,-9.712509049142877
11,"(550,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,0.0036377986,-0.003637798596173525,0,-9.712509049142877
12,"(576,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,-0.0027231607,0.0027231606654822826,0,-9.712509049142877
13,"(739,)",0.7608,encoder.layers.encoder_layer_2.mlp.3.bias,-0.00514391,0.005143910180777311,0,-9.712509049142877
0,"(62,)",0.7606,encoder.layers.encoder_layer_3.ln_1.weight,0.23188229,-0.23188228905200958,0,-9.711307195615378
1,"(113,)",0.7602,encoder.layers.encoder_layer_3.ln_1.weight,0.2677548,-0.26775479316711426,0,-9.711307195615378
2,"(117,)",0.7598,encoder.layers.encoder_layer_3.ln_1.weight,0.28737536,-0.2873753607273102,0,-9.711307195615378
3,"(196,)",0.7608,encoder.layers.encoder_layer_3.ln_1.weight,0.09251293,-0.09251292794942856,0,-9.711307195615378
4,"(239,)",0.761,encoder.layers.encoder_layer_3.ln_1.weight,0.32112208,-0.32112208008766174,0,-9.711307195615378
5,"(257,)",0.7606,encoder.layers.encoder_layer_3.ln_1.weight,0.2361767,-0.23617669939994812,0,-9.711307195615378
6,"(535,)",0.7604,encoder.layers.encoder_layer_3.ln_1.weight,0.15685034,-0.15685033798217773,0,-9.711307195615378
7,"(540,)",0.7608,encoder.layers.encoder_layer_3.ln_1.weight,-0.03826241,0.03826240822672844,0,-9.711307195615378
8,"(590,)",0.7608,encoder.layers.encoder_layer_3.ln_1.weight,0.24324131,-0.2432413101196289,0,-9.711307195615378
9,"(683,)",0.7602,encoder.layers.encoder_layer_3.ln_1.weight,0.3110771,-0.3110770881175995,0,-9.711307195615378
10,"(709,)",0.7608,encoder.layers.encoder_layer_3.ln_1.weight,-0.02049802,0.020498020574450493,0,-9.711307195615378
11,"(735,)",0.7608,encoder.layers.encoder_layer_3.ln_1.weight,0.062010672,-0.06201067194342613,0,-9.711307195615378
