tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,baseline_score,accuracy_drop,activation
"(3, 2, 1, 1)",0.95,conv2.weight,-0.05164136,0.05164135992527008,0,0.95,0.0,leakyrelu
"(3, 2, 1, 2)",0.94,conv2.weight,0.06589824,-0.06589823961257935,0,0.95,0.010000000000000009,leakyrelu
"(3, 2, 2, 0)",0.95,conv2.weight,0.028311025,-0.028311025351285934,0,0.95,0.0,leakyrelu
"(3, 2, 2, 1)",0.95,conv2.weight,0.063653596,-0.06365359574556351,0,0.95,0.0,leakyrelu
"(3, 2, 2, 2)",0.93,conv2.weight,0.23637418,-0.23637418448925018,0,0.95,0.019999999999999907,leakyrelu
"(3, 3, 0, 0)",0.95,conv2.weight,0.012458723,-0.012458723038434982,0,0.95,0.0,leakyrelu
"(3, 3, 0, 1)",0.94,conv2.weight,0.1455013,-0.1455013006925583,0,0.95,0.010000000000000009,leakyrelu
"(3, 3, 0, 2)",0.94,conv2.weight,0.0748659,-0.0748658999800682,0,0.95,0.010000000000000009,leakyrelu
"(3, 3, 1, 0)",0.95,conv2.weight,-0.035226434,0.03522643446922302,0,0.95,0.0,leakyrelu
"(3, 3, 1, 1)",0.95,conv2.weight,-0.13236772,0.13236771523952484,0,0.95,0.0,leakyrelu
"(3, 3, 1, 2)",0.93,conv2.weight,0.20402212,-0.2040221244096756,0,0.95,0.019999999999999907,leakyrelu
"(3, 3, 2, 0)",0.95,conv2.weight,-0.23111336,0.23111335933208466,0,0.95,0.0,leakyrelu
"(3, 3, 2, 1)",0.95,conv2.weight,-0.3226957,0.32269570231437683,0,0.95,0.0,leakyrelu
"(3, 3, 2, 2)",0.94,conv2.weight,-0.16067494,0.16067494451999664,0,0.95,0.010000000000000009,leakyrelu
"(4, 0, 0, 0)",0.95,conv2.weight,0.025859198,-0.025859197601675987,0,0.95,0.0,leakyrelu
"(4, 0, 0, 1)",0.95,conv2.weight,-0.046555925,0.04655592516064644,0,0.95,0.0,leakyrelu
"(4, 0, 0, 2)",0.95,conv2.weight,0.26765987,-0.26765987277030945,0,0.95,0.0,leakyrelu
"(4, 0, 1, 0)",0.95,conv2.weight,-0.03814017,0.03814017027616501,0,0.95,0.0,leakyrelu
"(4, 0, 1, 1)",0.95,conv2.weight,0.012569945,-0.012569945305585861,0,0.95,0.0,leakyrelu
"(4, 0, 1, 2)",0.95,conv2.weight,-0.09921072,0.0992107167840004,0,0.95,0.0,leakyrelu
"(4, 0, 2, 0)",0.95,conv2.weight,0.05987814,-0.059878140687942505,0,0.95,0.0,leakyrelu
"(4, 0, 2, 1)",0.95,conv2.weight,-0.09287306,0.09287305921316147,0,0.95,0.0,leakyrelu
